,Unnamed: 0,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
71,71,25.5,1.12,17.25,4.82,26.25,0.83,bending2
72,72,26.25,0.43,19.5,1.66,26.25,0.83,bending2
73,73,26.75,0.43,19.25,1.09,26.75,1.09,bending2
74,74,26.0,1.41,16.67,0.47,26.75,0.43,bending2
75,75,24.0,0.0,12.75,2.59,26.75,0.43,bending2
76,76,23.75,0.43,9.5,0.5,26.75,0.43,bending2
77,77,22.25,1.09,11.33,0.94,27.0,0.0,bending2
78,78,22.33,0.47,12.0,1.0,27.0,0.0,bending2
79,79,23.0,0.0,10.0,1.22,27.0,0.0,bending2
80,80,23.5,0.5,5.67,1.7,27.0,0.0,bending2
81,81,23.25,0.43,8.25,2.86,27.0,0.0,bending2
82,82,23.75,0.43,14.5,0.87,27.0,0.0,bending2
83,83,24.0,0.0,15.25,0.43,27.0,0.0,bending2
84,84,24.0,0.0,14.5,0.5,27.0,0.0,bending2
85,85,24.0,0.0,15.0,0.0,27.0,0.0,bending2
86,86,24.0,0.0,14.75,0.43,27.0,0.0,bending2
87,87,24.33,0.47,13.67,0.47,27.75,0.43,bending2
88,88,24.5,0.87,16.5,1.66,27.25,0.43,bending2
89,89,24.25,0.43,16.25,0.83,27.5,0.5,bending2
90,90,24.75,0.43,16.5,0.5,28.0,0.0,bending2
91,91,24.75,0.43,16.0,0.0,27.75,0.43,bending2
92,92,24.25,0.43,15.25,0.43,28.0,0.0,bending2
93,93,25.25,0.43,16.0,0.0,28.33,0.47,bending2
94,94,26.0,0.82,15.0,0.0,27.67,0.47,bending2
95,95,26.5,0.5,14.75,0.43,26.5,0.5,bending2
96,96,25.75,0.43,12.75,0.43,26.75,0.43,bending2
97,97,24.0,0.0,12.67,0.47,26.75,0.43,bending2
98,98,12.75,6.76,16.75,1.64,25.5,1.12,bending2
99,99,13.25,4.6,18.75,1.3,25.75,1.3,bending2
100,100,16.75,2.68,19.5,0.5,25.75,0.83,bending2
101,101,17.0,0.71,20.5,0.5,25.75,1.09,bending2
102,102,21.25,3.27,19.0,1.22,26.25,1.3,bending2
103,103,18.75,1.92,20.25,0.83,24.5,0.5,bending2
104,104,17.25,3.03,20.75,0.43,24.5,0.87,bending2
105,105,17.0,4.0,19.5,0.5,25.0,0.71,bending2
106,106,20.0,4.12,18.75,0.83,25.5,0.87,bending2
107,107,16.0,3.94,20.5,0.87,25.0,0.71,bending2
108,108,21.75,1.3,19.5,0.5,26.25,0.83,bending2
109,109,22.0,0.71,20.5,0.5,26.5,0.5,bending2
110,110,21.75,0.83,19.5,0.5,26.5,0.5,bending2
111,111,23.75,0.43,18.0,0.0,26.5,0.5,bending2
112,112,24.5,0.5,18.0,0.0,26.67,0.47,bending2
113,113,25.5,1.12,18.0,0.0,26.0,1.0,bending2
114,114,26.75,0.43,18.0,0.0,26.0,1.0,bending2
115,115,26.0,0.71,18.0,0.0,26.5,0.5,bending2
116,116,25.33,0.47,17.5,0.5,26.33,0.47,bending2
117,117,25.25,0.43,17.0,0.0,26.5,0.5,bending2
118,118,26.25,0.43,17.75,0.43,26.5,0.5,bending2
119,119,26.5,0.5,18.0,0.0,26.5,0.5,bending2
120,120,26.0,0.71,18.0,0.0,26.5,0.5,bending2
121,121,25.33,0.47,18.0,0.0,26.5,0.5,bending2
122,122,24.75,0.43,18.0,0.0,26.5,0.5,bending2
123,123,24.75,0.83,18.0,0.0,26.5,0.5,bending2
124,124,25.25,0.43,18.0,0.0,26.5,0.5,bending2
125,125,26.0,0.71,18.0,0.0,26.67,0.47,bending2
126,126,25.0,0.71,18.0,0.0,26.25,0.83,bending2
127,127,24.5,0.5,17.75,0.43,26.5,0.5,bending2
128,128,24.33,0.47,18.5,0.5,26.33,0.47,bending2
129,129,24.2,0.4,18.0,0.0,26.6,0.49,bending2
130,130,24.33,0.47,18.0,0.0,26.33,0.47,bending2
131,131,24.0,0.0,18.0,0.0,27.0,0.0,bending2
132,132,24.33,0.47,18.0,0.0,26.75,0.43,bending2
133,133,24.0,0.0,18.0,0.0,25.75,0.83,bending2
134,134,24.25,0.43,18.0,0.0,25.75,0.83,bending2
135,135,24.0,0.0,18.75,0.83,26.5,0.5,bending2
136,136,24.0,0.0,18.5,0.5,26.5,0.5,bending2
137,137,24.0,0.0,18.75,0.43,26.75,0.43,bending2
138,138,24.0,0.0,19.25,0.43,26.5,0.87,bending2
139,139,24.0,0.0,18.0,0.71,24.0,1.41,bending2
140,140,24.0,0.0,18.75,1.09,23.75,0.43,bending2
141,141,23.75,0.43,20.0,0.0,22.75,0.43,bending2
142,142,24.0,0.0,19.5,0.5,22.0,0.71,bending2
143,143,23.75,0.43,18.67,0.47,20.67,0.47,bending2
144,144,20.75,1.92,15.5,0.5,19.75,1.79,bending2
145,145,21.25,0.43,10.0,2.55,15.2,2.64,bending2
146,146,21.5,0.87,15.75,0.83,23.0,1.73,bending2
147,147,21.5,0.87,18.0,0.71,24.25,0.43,bending2
148,148,22.0,1.0,18.67,0.47,24.0,0.0,bending2
149,149,24.0,0.0,19.5,0.5,24.25,0.43,bending2
150,150,25.33,0.94,20.0,0.0,25.33,0.47,bending2
151,151,26.5,0.5,21.0,0.0,26.0,1.0,bending2
152,152,26.75,0.43,20.5,0.5,26.5,0.5,bending2
153,153,26.67,0.47,21.0,0.0,26.5,0.5,bending2
154,154,26.25,0.43,20.0,0.71,27.0,0.0,bending2
155,155,26.75,0.43,18.5,0.5,27.0,0.0,bending2
156,156,27.0,0.0,18.75,0.43,27.0,0.0,bending2
157,157,26.5,0.5,19.0,0.0,27.0,0.0,bending2
158,158,26.5,0.5,19.75,0.43,27.0,0.0,bending2
159,159,27.0,0.0,20.67,0.47,27.0,0.0,bending2
160,160,27.0,0.0,21.0,0.0,27.75,0.43,bending2
161,161,27.0,0.0,20.25,0.43,27.67,0.47,bending2
162,162,26.67,0.47,20.0,0.0,27.0,0.0,bending2
163,163,25.75,0.43,19.0,0.71,27.0,0.0,bending2
164,164,27.0,0.0,18.0,0.0,27.0,0.0,bending2
165,165,27.0,0.0,18.0,0.0,27.0,0.0,bending2
166,166,27.0,0.0,18.5,0.5,27.0,0.0,bending2
167,167,27.67,0.47,18.0,0.0,27.0,0.0,bending2
168,168,28.25,0.43,18.25,0.43,27.0,0.0,bending2
169,169,28.75,0.43,18.75,0.43,27.0,0.0,bending2
170,170,28.75,0.43,18.0,0.0,27.0,0.0,bending2
171,171,29.0,0.0,18.0,0.0,27.25,0.43,bending2
172,172,29.0,0.0,18.75,0.43,27.25,0.43,bending2
173,173,29.0,0.0,18.75,0.43,27.0,0.0,bending2
174,174,29.0,0.0,18.0,0.0,27.0,0.0,bending2
175,175,29.0,0.0,18.5,0.5,27.0,0.0,bending2
176,176,30.0,0.0,17.25,0.43,28.0,0.0,bending2
177,177,30.0,0.0,17.0,0.0,28.0,0.0,bending2
178,178,30.0,0.0,16.0,0.71,28.5,0.5,bending2
179,179,30.0,0.0,16.5,0.5,28.75,0.43,bending2
180,180,29.0,0.0,16.25,0.43,28.75,0.43,bending2
181,181,29.0,0.0,15.25,0.43,29.5,0.5,bending2
182,182,28.0,0.71,15.0,0.0,29.5,0.5,bending2
183,183,27.0,0.0,15.0,0.0,29.0,0.0,bending2
184,184,27.75,0.43,15.0,0.0,29.0,0.0,bending2
185,185,28.33,0.47,15.5,0.87,28.67,0.47,bending2
186,186,30.25,0.43,17.5,2.18,28.0,0.71,bending2
187,187,31.25,0.83,24.0,0.71,24.75,1.48,bending2
188,188,30.0,0.0,25.33,0.47,21.0,0.0,bending2
189,189,30.75,0.43,24.25,0.43,23.5,1.5,bending2
190,190,30.5,0.87,23.25,1.3,24.75,0.83,bending2
191,191,30.75,0.83,20.0,1.58,28.25,0.83,bending2
192,192,29.0,1.63,16.33,1.25,29.0,0.71,bending2
193,193,29.75,1.09,15.75,1.48,28.75,0.43,bending2
194,194,32.0,0.71,18.5,0.5,28.0,0.0,bending2
195,195,31.5,0.5,18.25,1.09,28.5,0.5,bending2
196,196,29.75,2.28,19.0,0.82,28.67,0.47,bending2
197,197,44.5,6.87,24.5,0.5,23.75,0.43,bending2
198,198,51.0,0.0,24.5,0.5,21.0,0.0,bending2
199,199,51.0,0.0,24.0,0.0,18.67,0.94,bending2
200,200,48.5,2.6,24.5,0.5,23.0,1.73,bending2
201,201,35.33,5.19,21.33,0.47,24.5,0.87,bending2
202,202,26.25,2.68,14.0,6.0,29.25,0.83,bending2
203,203,28.0,1.0,2.75,1.79,28.5,0.5,bending2
204,204,27.25,1.64,5.75,3.42,28.25,0.43,bending2
205,205,29.33,0.94,7.5,1.5,28.5,0.5,bending2
206,206,30.0,0.0,12.0,1.63,29.0,0.0,bending2
207,207,30.25,0.43,13.75,1.3,28.75,0.43,bending2
208,208,30.0,0.82,13.0,1.0,29.0,0.0,bending2
209,209,27.75,0.83,16.75,1.09,28.5,0.5,bending2
210,210,27.25,0.43,16.5,0.5,29.0,0.0,bending2
211,211,27.33,0.47,16.5,0.5,29.25,0.43,bending2
212,212,27.0,0.0,15.0,0.0,29.75,0.43,bending2
213,213,27.0,0.0,15.0,0.0,30.0,0.0,bending2
214,214,27.0,0.0,14.5,0.87,29.75,0.43,bending2
215,215,26.25,0.43,16.0,0.82,29.67,0.47,bending2
216,216,26.75,0.43,14.25,0.83,30.0,0.0,bending2
217,217,27.0,0.0,15.0,0.71,28.75,0.43,bending2
218,218,27.67,0.47,16.0,1.0,29.0,0.0,bending2
219,219,28.0,0.0,17.67,0.47,30.0,0.0,bending2
220,220,27.75,0.43,18.0,0.0,29.5,0.87,bending2
221,221,27.0,0.0,17.5,0.87,28.0,0.0,bending2
222,222,24.75,0.83,18.25,0.43,28.0,0.0,bending2
223,223,24.75,0.43,18.25,0.43,28.25,0.43,bending2
224,224,25.0,0.0,18.25,0.43,27.75,0.43,bending2
225,225,24.25,0.43,19.5,0.87,28.5,0.5,bending2
226,226,24.75,0.43,18.0,0.0,27.75,0.43,bending2
227,227,24.75,0.43,18.5,0.5,28.0,0.0,bending2
228,228,25.25,0.43,18.75,0.43,27.75,0.43,bending2
229,229,25.75,0.43,18.25,0.43,27.5,0.5,bending2
230,230,25.5,0.5,18.5,0.5,27.0,0.0,bending2
231,231,25.25,0.43,19.5,0.5,27.0,0.0,bending2
232,232,25.25,0.43,19.0,0.0,27.0,0.0,bending2
233,233,25.25,0.43,18.25,0.43,27.0,0.0,bending2
234,234,25.0,0.0,18.0,0.0,27.0,0.0,bending2
235,235,24.75,0.43,18.0,0.0,27.0,0.0,bending2
236,236,24.67,0.47,18.0,0.0,27.0,0.0,bending2
237,237,25.0,0.0,18.67,0.47,27.0,0.0,bending2
238,238,24.75,0.43,19.0,0.0,27.0,0.0,bending2
239,239,24.25,0.43,19.75,0.43,26.75,0.43,bending2
240,240,24.25,0.43,19.25,0.43,26.5,0.5,bending2
241,241,24.0,0.0,18.5,0.5,26.25,0.83,bending2
242,242,24.25,0.43,18.75,0.83,26.25,0.83,bending2
243,243,24.0,0.0,19.5,1.12,26.75,0.43,bending2
244,244,23.0,1.22,18.0,2.16,23.0,3.74,bending2
245,245,18.5,2.6,18.75,2.49,25.0,2.45,bending2
246,246,25.5,1.8,12.0,1.63,24.33,0.47,bending2
247,247,26.25,1.92,21.0,0.0,26.75,1.64,bending2
248,248,24.25,0.43,16.25,4.44,26.25,1.92,bending2
249,249,24.25,0.43,20.25,4.82,23.5,2.87,bending2
250,250,26.0,0.82,17.25,3.77,25.0,2.83,bending2
251,251,27.33,0.47,16.0,1.58,20.67,2.87,bending2
252,252,24.5,1.5,14.75,0.83,20.75,2.17,bending2
253,253,21.67,0.47,20.67,2.05,19.0,4.74,bending2
254,254,23.5,0.5,14.33,5.19,20.75,2.28,bending2
255,255,25.5,1.5,21.0,1.58,20.75,2.38,bending2
256,256,24.25,0.43,20.5,2.06,18.5,1.8,bending2
257,257,24.75,0.43,20.5,2.6,21.75,2.49,bending2
258,258,24.5,0.5,20.25,1.3,22.0,1.22,bending2
259,259,24.0,0.0,17.67,2.36,21.0,0.0,bending2
260,260,25.5,0.5,16.8,0.75,23.6,0.49,bending2
261,261,25.0,0.0,19.0,1.0,21.25,0.43,bending2
262,262,24.25,0.43,18.75,0.43,21.25,0.43,bending2
263,263,23.75,0.43,17.25,1.92,21.25,0.43,bending2
264,264,23.5,0.87,18.75,0.83,21.5,0.5,bending2
265,265,22.0,0.71,18.0,0.0,21.0,0.0,bending2
266,266,23.5,0.5,17.67,0.47,20.67,0.47,bending2
267,267,24.25,0.43,18.0,2.45,21.33,1.7,bending2
268,268,24.0,0.0,16.25,1.3,21.0,1.63,bending2
269,269,24.5,0.5,17.5,2.6,20.0,1.22,bending2
270,270,24.67,0.47,21.0,0.0,19.25,0.83,bending2
271,271,23.75,0.43,21.0,0.0,18.5,0.5,bending2
272,272,22.5,0.5,21.0,0.0,18.25,0.43,bending2
273,273,22.5,0.5,21.5,0.5,18.5,0.5,bending2
274,274,21.5,0.87,21.5,0.5,19.5,1.12,bending2
275,275,21.5,0.5,22.5,1.12,19.5,2.06,bending2
276,276,20.75,0.43,19.0,1.0,23.25,0.83,bending2
277,277,18.75,2.77,20.5,0.87,20.75,1.48,bending2
278,278,17.5,1.5,21.25,1.48,19.0,1.22,bending2
279,279,19.25,0.43,23.0,0.0,21.0,0.0,bending2
280,280,20.25,0.43,22.67,0.47,21.33,0.47,bending2
281,281,20.5,0.5,23.5,0.5,20.75,1.09,bending2
282,282,21.0,0.0,23.75,0.43,23.0,1.58,bending2
283,283,20.5,0.5,21.75,0.43,24.25,0.43,bending2
284,284,20.67,0.47,22.25,0.83,24.0,0.0,bending2
285,285,20.5,0.5,24.0,0.0,24.25,0.43,bending2
286,286,18.67,0.94,23.67,0.47,21.0,2.55,bending2
287,287,20.0,1.0,21.5,2.29,19.75,2.17,bending2
288,288,20.25,1.3,22.5,1.5,19.5,2.69,bending2
289,289,18.25,0.83,22.0,0.71,14.75,0.83,bending2
290,290,19.25,1.3,21.5,0.87,19.0,2.45,bending2
291,291,21.0,0.0,21.0,0.0,20.5,0.5,bending2
292,292,21.0,0.0,20.75,0.43,20.5,0.5,bending2
293,293,21.25,0.43,21.0,0.0,19.0,0.71,bending2
294,294,21.5,0.5,21.5,0.87,18.5,0.5,bending2
295,295,21.75,0.83,22.0,0.0,18.67,0.94,bending2
296,296,21.67,0.47,22.25,0.43,19.33,0.94,bending2
297,297,21.5,0.5,22.25,0.43,19.75,1.3,bending2
298,298,22.75,0.43,22.25,0.43,20.5,0.5,bending2
299,299,22.5,0.5,22.0,0.71,19.25,0.83,bending2
300,300,22.75,0.43,22.0,0.0,18.75,0.83,bending2
301,301,22.33,0.47,22.0,0.82,19.25,1.3,bending2
302,302,22.25,0.43,21.0,0.0,19.5,2.06,bending2
303,303,22.5,0.5,21.0,0.0,20.5,0.5,bending2
304,304,22.5,0.5,20.75,0.43,20.5,0.5,bending2
305,305,22.75,0.43,20.5,0.5,20.75,0.43,bending2
306,306,23.0,0.71,19.75,0.43,20.5,0.5,bending2
307,307,23.5,0.5,19.25,0.43,20.5,0.87,bending2
308,308,23.0,0.71,21.0,0.0,18.0,1.87,bending2
309,309,23.5,0.5,21.5,0.5,20.0,1.0,bending2
310,310,23.5,0.5,21.5,1.12,18.75,1.3,bending2
311,311,23.5,0.5,22.67,0.47,20.33,0.47,bending2
312,312,23.5,0.5,22.0,0.71,19.75,0.43,bending2
313,313,23.5,0.5,21.25,0.43,17.75,0.43,bending2
314,314,23.5,0.5,21.5,0.5,19.0,0.71,bending2
315,315,23.5,0.5,21.25,0.43,21.0,0.0,bending2
316,316,23.5,0.5,21.0,0.0,21.0,0.0,bending2
317,317,23.5,0.5,21.0,0.0,20.75,0.43,bending2
318,318,23.75,0.43,21.0,0.0,19.75,1.09,bending2
319,319,23.67,0.47,21.0,0.0,15.33,0.47,bending2
320,320,22.0,0.63,21.5,0.5,15.2,0.75,bending2
321,321,21.33,0.47,22.5,0.87,17.67,0.47,bending2
322,322,21.5,0.5,22.0,1.0,19.5,1.12,bending2
323,323,22.0,0.71,20.0,1.0,21.25,0.43,bending2
324,324,22.33,0.47,18.0,0.0,21.75,0.83,bending2
325,325,22.67,0.47,21.0,0.82,21.75,0.83,bending2
326,326,22.75,0.43,22.0,0.71,21.0,0.0,bending2
327,327,22.75,0.43,22.25,0.43,19.75,0.43,bending2
328,328,23.75,0.43,21.0,0.0,19.75,0.83,bending2
329,329,24.0,0.0,21.25,0.43,20.0,0.71,bending2
330,330,24.0,0.0,21.0,0.0,19.67,0.47,bending2
331,331,24.0,0.0,21.75,0.43,19.0,1.0,bending2
332,332,24.0,0.0,22.0,0.0,19.0,0.82,bending2
333,333,23.33,0.47,21.67,0.47,16.75,1.09,bending2
334,334,23.5,0.5,18.25,1.79,19.0,2.35,bending2
335,335,23.67,0.47,11.0,3.0,20.5,4.97,bending2
336,336,24.0,0.0,5.75,2.38,24.0,0.0,bending2
337,337,23.75,0.43,9.25,0.83,23.0,0.71,bending2
338,338,23.25,0.43,9.25,0.43,23.0,0.71,bending2
339,339,23.0,0.71,7.75,1.79,22.5,1.12,bending2
340,340,23.25,0.83,6.25,0.43,23.5,0.5,bending2
341,341,23.5,0.5,3.0,2.0,23.5,0.5,bending2
342,342,23.5,0.5,0.0,0.0,23.67,0.47,bending2
343,343,23.33,0.47,0.0,0.0,23.67,0.47,bending2
344,344,23.0,0.71,4.0,2.0,23.75,0.43,bending2
345,345,23.25,0.43,2.33,1.25,23.5,0.5,bending2
346,346,23.5,0.5,3.0,0.82,23.5,0.5,bending2
347,347,23.67,0.47,9.0,0.0,23.75,0.43,bending2
348,348,24.33,0.47,5.5,3.5,23.75,0.43,bending2
349,349,24.5,0.5,7.75,3.96,22.5,0.5,bending2
350,350,24.25,0.43,4.0,2.0,22.0,1.0,bending2
351,351,24.0,0.0,11.25,0.83,22.75,0.43,bending2
352,352,24.0,0.0,9.5,0.87,22.5,1.12,bending2
353,353,23.75,0.43,9.5,0.87,22.5,0.5,bending2
354,354,23.75,0.43,8.5,0.5,23.0,1.0,bending2
355,355,23.75,0.43,7.75,3.34,22.75,1.09,bending2
356,356,24.0,0.0,17.67,4.03,18.67,0.94,bending2
357,357,24.0,0.0,20.25,0.83,18.5,0.5,bending2
358,358,23.67,0.47,18.75,1.3,21.67,0.47,bending2
359,359,23.5,0.5,20.0,1.0,20.5,0.87,bending2
360,360,24.0,0.0,19.25,0.83,20.5,1.5,bending2
361,361,24.0,0.0,18.67,0.94,21.0,0.0,bending2
362,362,23.75,0.43,20.0,0.71,20.25,0.43,bending2
363,363,24.0,0.0,20.67,0.47,19.75,0.83,bending2
364,364,24.0,0.0,21.0,0.71,19.75,0.43,bending2
365,365,24.0,0.0,21.5,0.5,20.0,1.22,bending2
366,366,24.0,0.0,21.75,0.43,19.25,1.64,bending2
367,367,24.0,0.0,23.75,0.43,21.5,1.12,bending2
368,368,24.0,0.0,23.25,0.43,20.25,0.83,bending2
369,369,24.25,0.43,24.0,0.0,20.0,0.71,bending2
370,370,24.75,0.43,24.0,0.0,20.75,0.43,bending2
371,371,24.5,0.5,24.0,0.0,20.75,0.43,bending2
372,372,24.0,0.0,24.0,0.0,20.5,0.5,bending2
373,373,24.0,0.0,24.0,0.0,20.25,0.43,bending2
374,374,24.0,0.0,24.0,0.0,20.67,0.47,bending2
375,375,24.25,0.43,24.0,0.0,21.0,0.0,bending2
376,376,24.0,0.0,23.5,0.5,20.67,0.47,bending2
377,377,24.0,0.0,22.75,0.43,20.0,0.82,bending2
378,378,24.0,0.0,22.0,0.0,19.5,0.87,bending2
379,379,24.0,0.0,21.75,0.43,18.0,0.0,bending2
380,380,24.25,0.43,21.5,0.5,15.25,0.83,bending2
381,381,24.5,0.5,22.0,0.0,15.75,0.83,bending2
382,382,25.25,0.43,22.5,0.5,16.5,1.12,bending2
383,383,26.5,0.5,22.25,0.43,17.75,0.43,bending2
384,384,24.5,0.87,22.25,0.43,19.75,1.09,bending2
385,385,24.0,0.0,22.25,1.3,20.25,1.3,bending2
386,386,24.75,0.43,20.5,0.87,20.0,1.0,bending2
387,387,25.75,0.43,22.33,0.94,18.33,0.47,bending2
388,388,26.0,0.0,21.25,0.43,18.0,0.0,bending2
389,389,26.0,0.0,22.0,0.0,18.33,0.47,bending2
390,390,25.0,0.71,21.5,0.5,18.25,0.43,bending2
391,391,24.67,0.47,21.67,0.47,19.25,1.3,bending2
392,392,26.5,0.87,18.0,0.71,20.5,0.87,bending2
393,393,26.5,0.5,18.0,2.28,21.0,0.82,bending2
394,394,26.5,0.5,19.25,0.83,18.25,1.09,bending2
395,395,25.67,0.94,21.67,0.47,20.75,1.09,bending2
396,396,27.0,0.0,21.25,0.43,20.0,1.0,bending2
397,397,27.0,0.0,21.0,1.87,18.25,3.27,bending2
398,398,26.75,0.43,19.0,3.74,14.33,1.7,bending2
399,399,27.0,0.0,16.6,1.96,11.4,2.24,bending2
400,400,26.25,0.43,18.0,0.0,15.75,1.79,bending2
401,401,26.75,0.43,13.5,2.69,18.5,0.87,bending2
402,402,27.0,0.0,15.33,2.49,17.33,0.94,bending2
403,403,26.67,0.47,14.25,6.76,10.67,1.89,bending2
404,404,27.0,0.0,17.25,4.32,12.5,4.56,bending2
405,405,26.67,0.47,16.25,1.3,14.67,3.68,bending2
406,406,26.75,0.43,18.25,1.48,16.25,4.26,bending2
407,407,26.0,0.71,16.5,1.5,19.75,1.3,bending2
408,408,26.25,0.43,19.25,0.43,16.5,1.12,bending2
409,409,26.67,0.47,18.33,0.47,18.5,0.5,bending2
410,410,27.0,0.0,18.0,0.0,17.75,1.09,bending2
411,411,26.0,0.0,15.0,0.71,19.5,1.12,bending2
412,412,26.0,0.0,14.0,0.71,20.75,0.43,bending2
413,413,26.5,0.87,11.25,1.09,21.0,0.0,bending2
414,414,26.0,0.0,12.75,2.59,21.75,1.3,bending2
415,415,26.75,0.43,16.75,1.79,19.5,1.66,bending2
416,416,26.5,0.5,22.5,1.5,19.5,1.12,bending2
417,417,25.75,0.83,22.75,1.3,20.75,0.83,bending2
418,418,26.0,0.71,21.5,1.5,20.25,1.3,bending2
419,419,26.5,0.5,21.0,0.0,20.33,0.47,bending2
420,420,26.25,0.43,20.67,0.47,19.67,0.47,bending2
421,421,25.75,0.43,20.33,0.94,18.33,0.47,bending2
422,422,26.75,0.43,19.5,2.69,21.0,0.0,bending2
423,423,27.0,0.0,21.5,1.66,22.75,1.09,bending2
424,424,27.0,0.0,21.0,0.0,23.75,0.43,bending2
425,425,27.0,0.0,22.0,0.71,23.0,1.0,bending2
426,426,27.0,0.0,22.67,0.47,22.0,0.82,bending2
427,427,27.0,0.0,23.5,0.5,21.75,0.83,bending2
428,428,26.25,0.83,23.5,0.5,22.75,0.83,bending2
429,429,25.25,0.43,24.0,0.0,23.25,0.83,bending2
430,430,25.33,0.94,23.5,0.5,23.67,0.47,bending2
431,431,25.75,0.43,24.0,0.0,23.75,0.43,bending2
432,432,25.75,0.43,23.5,0.5,23.25,0.83,bending2
433,433,25.25,0.43,23.33,0.47,21.33,0.47,bending2
