,Unnamed: 0,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
39,39,29.0,0.0,8.5,1.8,9.25,0.43,lying
40,40,28.75,0.43,7.0,2.12,11.0,1.22,lying
41,41,29.0,0.0,7.25,1.3,10.75,1.09,lying
42,42,29.0,0.0,6.67,0.47,11.67,0.47,lying
43,43,29.25,0.43,5.0,2.16,10.67,1.25,lying
44,44,29.0,0.0,6.25,1.3,11.25,0.83,lying
45,45,29.0,0.0,4.0,1.0,9.67,0.47,lying
46,46,29.5,0.5,5.6,0.8,10.4,1.02,lying
47,47,29.75,0.43,6.0,0.0,10.0,0.82,lying
48,48,29.75,0.43,5.5,0.87,11.5,0.5,lying
49,49,29.33,0.47,6.25,0.83,12.0,0.0,lying
50,50,29.0,0.0,7.75,0.83,11.75,0.43,lying
51,51,28.75,0.43,8.25,0.83,11.75,0.43,lying
52,52,28.67,0.47,8.33,0.47,11.25,0.83,lying
53,53,28.5,0.5,8.75,0.43,11.25,0.43,lying
54,54,28.67,0.47,8.0,0.82,11.5,0.5,lying
55,55,28.75,0.43,6.5,1.12,11.0,1.22,lying
56,56,29.75,0.43,6.5,1.8,12.25,0.43,lying
57,57,29.0,0.0,6.0,0.71,12.0,0.0,lying
58,58,29.25,0.43,3.67,0.47,11.5,1.8,lying
59,59,29.5,0.87,3.0,2.16,11.75,1.09,lying
60,60,28.5,0.87,5.0,2.55,12.0,0.0,lying
61,61,28.5,1.12,7.0,2.12,11.0,0.71,lying
62,62,27.75,0.83,7.0,2.0,9.67,0.94,lying
63,63,26.5,0.5,7.33,2.36,11.5,0.5,lying
64,64,26.5,0.87,7.33,1.25,12.25,1.09,lying
65,65,27.0,0.0,6.5,3.57,10.25,1.3,lying
66,66,26.0,0.82,5.0,1.0,9.0,1.41,lying
67,67,26.67,0.47,8.0,0.82,8.0,0.71,lying
68,68,28.25,0.43,8.0,3.0,6.33,1.25,lying
69,69,28.0,0.71,4.25,1.48,7.25,1.48,lying
70,70,29.5,0.5,0.0,0.0,8.0,1.87,lying
71,71,29.75,0.43,3.5,1.5,9.5,0.87,lying
72,72,29.25,1.3,4.67,2.87,9.5,1.5,lying
73,73,26.25,1.48,2.5,1.12,10.25,1.09,lying
74,74,27.0,0.0,5.33,3.3,6.75,2.59,lying
75,75,27.0,0.0,11.75,0.43,6.75,1.3,lying
76,76,27.25,0.43,10.75,1.09,6.5,1.12,lying
77,77,27.25,0.43,10.25,0.83,6.0,0.71,lying
78,78,28.5,1.12,6.25,1.09,6.25,1.48,lying
79,79,27.5,0.87,4.5,1.5,7.33,1.25,lying
80,80,26.75,0.43,3.0,0.82,10.0,1.0,lying
81,81,26.5,0.5,4.33,0.47,10.33,0.47,lying
82,82,25.75,0.83,0.0,0.0,9.33,1.25,lying
83,83,27.0,0.0,10.0,1.0,7.25,1.79,lying
84,84,25.75,0.83,3.5,0.5,8.5,0.5,lying
85,85,27.0,0.0,7.75,1.09,9.33,0.47,lying
86,86,27.0,0.0,3.0,0.0,10.33,0.94,lying
87,87,25.25,0.83,4.0,0.82,9.5,1.12,lying
88,88,24.5,0.5,5.0,1.58,8.75,0.43,lying
89,89,24.5,0.5,6.33,2.05,8.5,0.5,lying
90,90,26.0,1.22,5.5,2.5,9.0,0.0,lying
91,91,27.0,0.0,5.33,0.94,8.75,0.43,lying
92,92,27.0,0.0,6.75,0.43,8.5,0.5,lying
93,93,27.0,0.0,7.0,0.0,9.0,0.0,lying
94,94,27.0,0.0,6.5,0.5,9.0,0.0,lying
95,95,27.0,0.0,7.25,1.09,9.0,0.0,lying
96,96,27.0,0.0,8.0,0.0,8.33,0.47,lying
97,97,27.0,0.0,8.0,0.71,9.0,0.0,lying
98,98,27.0,0.0,7.0,0.71,8.75,0.43,lying
99,99,27.0,0.0,7.75,0.83,9.25,0.43,lying
100,100,27.0,0.0,8.33,0.47,9.0,0.0,lying
101,101,27.0,0.0,8.5,0.5,9.0,0.0,lying
102,102,27.0,0.0,7.5,0.5,8.75,0.43,lying
103,103,27.0,0.0,6.25,0.43,8.75,0.43,lying
104,104,27.0,0.0,6.25,0.43,8.75,0.43,lying
105,105,27.0,0.0,8.33,0.47,9.0,0.0,lying
106,106,27.0,0.0,6.75,0.83,9.0,0.0,lying
107,107,27.0,0.0,7.0,0.71,9.0,0.0,lying
108,108,27.0,0.0,8.33,0.94,9.0,0.0,lying
109,109,27.0,0.0,8.33,0.94,9.0,0.0,lying
110,110,27.0,0.0,5.0,0.82,8.33,0.94,lying
111,111,27.0,0.0,7.5,0.5,7.75,0.43,lying
112,112,27.0,0.0,7.0,0.0,7.5,1.12,lying
113,113,27.0,0.0,7.0,1.22,9.0,0.0,lying
114,114,27.0,0.0,7.75,0.83,8.5,0.5,lying
115,115,27.0,0.0,8.0,0.71,8.75,0.43,lying
116,116,27.0,0.0,7.0,1.0,8.75,0.43,lying
117,117,27.0,0.0,6.5,0.87,9.0,0.0,lying
118,118,27.0,0.0,6.67,0.94,9.0,0.0,lying
119,119,27.0,0.0,7.0,0.82,9.0,0.0,lying
120,120,27.0,0.0,7.0,0.0,9.0,0.0,lying
121,121,27.0,0.0,7.67,0.47,9.0,0.0,lying
122,122,27.0,0.0,8.0,0.71,8.5,0.5,lying
123,123,27.0,0.0,7.25,0.43,9.0,0.0,lying
124,124,27.0,0.0,6.67,0.47,8.5,0.87,lying
125,125,27.0,0.0,6.0,0.0,8.25,0.43,lying
126,126,27.0,0.0,7.0,0.71,8.5,0.5,lying
127,127,27.0,0.0,6.75,0.43,8.5,0.5,lying
128,128,27.0,0.0,6.67,0.94,8.33,0.47,lying
129,129,27.0,0.0,6.75,0.43,8.75,0.43,lying
130,130,27.0,0.0,6.25,0.43,9.0,0.0,lying
131,131,27.0,0.0,6.5,0.5,8.75,0.43,lying
132,132,27.0,0.0,6.75,0.83,8.67,0.47,lying
133,133,27.0,0.0,7.75,0.83,8.5,0.5,lying
134,134,27.0,0.0,7.25,0.43,8.5,0.5,lying
135,135,27.0,0.0,7.33,0.47,8.5,0.5,lying
136,136,27.0,0.0,8.0,0.71,8.5,0.5,lying
137,137,27.0,0.0,7.0,0.82,8.5,0.5,lying
138,138,27.0,0.0,0.0,0.0,9.0,0.0,lying
139,139,27.67,0.47,4.0,0.0,8.25,1.09,lying
140,140,28.5,0.5,0.0,0.0,11.25,0.83,lying
141,141,27.25,0.43,0.0,0.0,11.67,0.47,lying
142,142,27.0,0.0,1.0,0.0,12.0,0.0,lying
143,143,26.33,0.47,0.0,0.0,12.0,0.0,lying
144,144,27.0,0.0,0.0,0.0,12.0,0.0,lying
145,145,27.0,0.0,1.0,0.0,12.0,0.0,lying
146,146,27.0,0.0,0.0,0.0,12.0,0.0,lying
147,147,27.0,0.0,0.0,0.0,12.0,0.0,lying
148,148,28.25,0.83,2.0,0.0,9.25,1.48,lying
149,149,27.75,0.43,1.0,0.0,7.25,1.09,lying
150,150,26.75,1.09,3.75,0.83,9.0,0.0,lying
151,151,25.25,1.09,4.25,2.05,8.25,1.3,lying
152,152,26.25,1.48,2.5,0.5,10.75,1.64,lying
153,153,28.0,0.71,3.0,0.82,11.5,0.87,lying
154,154,28.0,0.0,3.0,0.0,12.5,0.5,lying
155,155,27.5,0.87,2.0,0.0,12.5,0.5,lying
156,156,27.0,0.0,2.67,0.47,12.25,0.43,lying
157,157,27.0,0.0,4.0,1.73,9.25,0.43,lying
158,158,27.0,0.0,6.0,0.71,10.0,0.71,lying
159,159,27.75,0.43,5.0,0.0,9.5,0.87,lying
160,160,28.0,0.71,0.0,0.0,9.67,0.94,lying
161,161,28.0,0.0,3.5,0.5,10.0,1.41,lying
162,162,26.25,1.48,3.5,0.5,11.5,0.5,lying
163,163,25.67,0.94,3.0,0.0,11.0,1.22,lying
164,164,28.75,0.43,1.0,0.0,12.0,0.0,lying
165,165,29.0,0.0,1.5,0.5,11.75,0.43,lying
166,166,29.75,0.43,4.75,1.92,11.5,0.87,lying
167,167,28.75,1.09,4.5,0.5,11.5,0.87,lying
168,168,26.25,0.83,8.67,2.05,7.0,0.0,lying
169,169,24.5,0.5,8.0,1.63,14.0,1.41,lying
170,170,24.33,0.47,6.5,2.29,15.67,0.47,lying
171,171,25.33,0.47,11.67,0.47,15.0,0.0,lying
172,172,25.25,0.43,12.0,0.0,13.0,1.0,lying
173,173,25.0,0.0,10.5,0.5,13.75,1.3,lying
174,174,25.5,0.5,8.0,0.82,15.0,0.71,lying
175,175,26.75,0.43,4.67,1.7,15.0,0.0,lying
176,176,26.75,0.43,7.5,1.12,14.25,0.43,lying
177,177,26.5,0.5,8.25,1.3,12.25,0.43,lying
178,178,26.25,0.43,6.25,1.79,14.75,1.79,lying
179,179,25.75,0.43,8.67,0.47,17.33,0.94,lying
180,180,25.25,0.83,11.5,0.5,18.75,0.83,lying
181,181,26.0,0.82,11.75,0.43,18.67,0.47,lying
182,182,26.67,0.47,9.0,0.82,18.0,0.0,lying
183,183,26.5,0.5,10.5,1.5,18.5,0.5,lying
184,184,26.5,0.5,12.0,0.0,19.0,0.71,lying
185,185,25.75,0.43,11.75,0.43,20.0,0.71,lying
186,186,25.5,0.5,11.25,1.92,18.0,0.71,lying
187,187,25.75,0.83,10.5,1.12,19.25,1.09,lying
188,188,26.0,0.71,11.5,0.5,20.5,0.87,lying
189,189,26.25,0.83,11.25,1.3,21.0,0.0,lying
190,190,23.5,1.5,10.25,1.3,20.5,0.87,lying
191,191,26.75,1.79,12.67,1.7,14.67,1.25,lying
192,192,28.25,0.83,10.5,1.66,14.75,0.43,lying
193,193,27.0,0.0,12.25,1.48,12.25,1.09,lying
194,194,27.0,0.0,9.25,0.43,12.0,0.0,lying
195,195,27.0,0.0,10.75,0.43,12.25,0.43,lying
196,196,27.0,0.0,11.75,0.43,12.5,0.87,lying
197,197,27.0,0.0,13.25,1.09,11.67,0.47,lying
198,198,27.0,0.0,10.0,1.41,12.0,0.71,lying
199,199,24.25,0.43,12.0,1.63,13.0,1.22,lying
200,200,27.0,0.0,13.0,0.82,11.75,0.43,lying
201,201,27.0,0.0,11.67,0.47,12.0,0.0,lying
202,202,27.0,0.0,12.25,0.43,12.0,0.0,lying
203,203,27.0,0.0,12.0,0.0,12.0,0.0,lying
204,204,27.0,0.0,12.25,0.43,12.25,0.43,lying
205,205,27.0,0.0,11.5,0.5,12.0,0.0,lying
206,206,26.83,0.37,11.2,0.75,12.0,0.0,lying
207,207,25.33,1.25,11.5,0.87,11.67,1.25,lying
208,208,25.25,1.09,12.25,1.09,11.0,0.71,lying
209,209,28.0,0.0,6.25,1.92,9.5,0.87,lying
210,210,28.0,0.0,8.5,1.12,10.0,0.82,lying
211,211,28.0,0.0,8.0,1.41,9.5,0.5,lying
212,212,28.0,0.0,5.25,0.43,9.25,0.43,lying
213,213,26.5,1.12,11.5,2.06,9.75,0.83,lying
214,214,23.75,0.43,10.5,1.12,11.5,0.87,lying
215,215,26.0,1.22,12.0,0.0,10.25,0.83,lying
216,216,27.0,0.0,11.5,0.87,10.75,0.83,lying
217,217,27.0,0.0,10.25,1.3,10.0,0.71,lying
218,218,27.0,0.0,12.0,0.0,10.0,0.82,lying
219,219,27.0,0.0,11.5,0.5,10.0,1.0,lying
220,220,27.0,0.0,11.25,0.83,11.33,0.94,lying
221,221,27.0,0.0,10.25,0.83,9.67,0.47,lying
222,222,25.75,1.3,11.25,0.83,9.0,0.71,lying
223,223,25.0,1.58,10.5,1.5,7.5,2.69,lying
224,224,27.25,0.43,7.0,1.87,4.5,2.69,lying
225,225,27.0,0.0,11.0,1.22,6.0,2.45,lying
226,226,27.0,0.0,9.0,0.0,0.0,0.0,lying
227,227,27.0,0.0,11.33,0.94,7.0,0.0,lying
228,228,27.5,0.5,8.0,2.74,7.25,1.48,lying
229,229,26.25,1.48,10.5,1.5,5.5,4.5,lying
230,230,25.0,1.22,9.5,1.5,9.75,0.83,lying
231,231,27.0,0.0,9.75,0.83,10.0,0.71,lying
232,232,27.0,0.0,11.5,0.87,10.5,0.5,lying
233,233,27.0,0.0,9.25,0.43,9.5,0.87,lying
234,234,26.75,0.43,9.0,0.82,10.0,0.82,lying
235,235,27.0,0.0,10.33,1.25,10.25,0.83,lying
236,236,25.67,1.25,10.5,0.87,10.67,1.25,lying
237,237,24.0,0.0,9.67,0.94,10.67,0.94,lying
238,238,26.25,1.3,8.75,2.59,5.5,0.5,lying
239,239,27.0,0.0,6.25,1.3,3.67,0.47,lying
240,240,26.25,0.83,9.5,1.12,6.0,0.0,lying
241,241,24.75,0.83,8.67,0.47,8.75,1.79,lying
242,242,26.5,0.87,10.25,0.83,10.75,0.43,lying
243,243,27.5,0.5,6.25,3.42,6.5,2.06,lying
244,244,27.0,0.0,3.0,2.16,1.33,0.47,lying
245,245,27.0,0.0,6.25,0.43,2.0,0.0,lying
246,246,27.25,0.43,6.5,0.5,2.0,0.0,lying
247,247,27.0,0.0,5.33,0.94,1.33,0.47,lying
248,248,27.25,0.43,4.0,2.16,4.0,2.16,lying
249,249,25.0,1.22,5.75,1.92,5.75,0.83,lying
250,250,26.25,1.48,6.25,1.09,4.75,0.83,lying
251,251,28.33,0.47,3.0,1.0,5.33,0.94,lying
252,252,27.75,0.43,1.75,0.43,6.0,0.71,lying
253,253,28.0,0.0,0.0,0.0,4.33,0.94,lying
254,254,27.67,0.47,1.0,0.0,1.33,0.47,lying
255,255,25.0,1.22,6.25,1.09,4.0,0.0,lying
256,256,25.75,1.09,5.75,1.64,4.0,1.63,lying
257,257,27.0,0.0,4.5,1.5,4.0,0.0,lying
258,258,27.0,0.0,3.33,2.05,0.0,0.0,lying
259,259,27.0,0.0,6.0,0.71,0.0,0.0,lying
260,260,27.0,0.0,3.33,1.25,1.0,0.0,lying
261,261,27.0,0.0,7.0,2.0,7.67,0.94,lying
262,262,25.25,1.3,6.33,1.25,5.67,0.47,lying
263,263,25.5,1.12,5.0,1.0,3.2,1.33,lying
264,264,27.75,0.43,0.0,0.0,4.75,0.83,lying
265,265,27.0,0.0,3.67,2.05,4.33,0.94,lying
266,266,27.0,0.0,6.0,0.71,4.0,0.71,lying
267,267,27.75,0.43,2.0,1.0,5.0,0.71,lying
268,268,27.0,0.71,1.0,0.0,4.0,0.71,lying
269,269,24.0,0.0,5.67,0.47,3.0,1.0,lying
270,270,25.75,1.3,6.75,1.48,5.5,1.12,lying
271,271,27.0,0.0,5.0,2.94,6.25,0.43,lying
272,272,27.0,0.0,5.0,2.0,4.75,0.43,lying
273,273,27.0,0.0,6.0,0.0,2.0,1.41,lying
274,274,27.0,0.0,3.0,2.0,5.0,0.82,lying
275,275,27.0,0.0,5.0,0.0,4.33,1.25,lying
276,276,26.5,0.87,5.5,1.12,6.0,0.71,lying
277,277,24.75,1.3,3.33,1.25,3.67,2.05,lying
278,278,27.5,0.5,1.0,0.0,6.25,0.43,lying
279,279,27.25,0.43,4.0,1.63,6.25,0.43,lying
280,280,27.5,0.5,4.67,0.47,6.5,0.5,lying
281,281,27.75,0.43,1.0,0.0,7.75,1.3,lying
282,282,26.5,0.87,4.67,2.05,5.5,1.12,lying
283,283,24.5,0.87,3.33,1.25,7.5,2.06,lying
284,284,26.5,0.87,7.0,2.45,9.0,0.71,lying
285,285,27.0,0.0,2.67,0.47,5.0,0.71,lying
286,286,27.0,0.0,6.0,1.22,4.25,0.83,lying
287,287,27.0,0.0,6.0,0.82,3.67,0.94,lying
288,288,27.0,0.0,2.0,0.0,2.67,1.25,lying
289,289,26.67,0.47,6.67,0.94,6.0,0.0,lying
290,290,24.0,0.0,4.5,1.12,4.67,0.47,lying
291,291,27.5,0.5,2.5,0.5,6.5,0.5,lying
292,292,28.0,0.0,0.0,0.0,5.75,0.83,lying
293,293,27.75,0.43,0.0,0.0,6.25,0.43,lying
294,294,27.25,0.43,1.5,0.5,5.5,0.87,lying
295,295,26.67,0.47,6.0,0.0,3.5,1.5,lying
296,296,24.25,0.43,3.5,1.8,4.0,0.82,lying
297,297,27.0,0.0,3.33,0.47,6.0,0.82,lying
298,298,27.0,0.0,0.0,0.0,2.0,0.82,lying
299,299,27.0,0.0,1.67,0.94,0.0,0.0,lying
300,300,27.0,0.0,0.0,0.0,0.0,0.0,lying
301,301,27.0,0.0,5.0,0.0,3.33,1.89,lying
302,302,26.0,1.22,3.0,0.71,5.25,1.09,lying
303,303,24.5,0.87,3.75,1.3,3.0,1.63,lying
304,304,27.0,0.82,1.0,0.0,5.5,0.5,lying
305,305,28.0,0.0,1.0,0.0,5.0,2.31,lying
306,306,28.0,0.0,0.0,0.0,5.67,0.47,lying
307,307,27.67,0.47,2.0,0.0,2.5,1.5,lying
308,308,26.25,0.83,7.5,1.5,8.0,0.0,lying
309,309,24.5,0.5,5.67,0.47,8.75,0.43,lying
310,310,27.0,0.0,8.25,1.3,8.25,1.48,lying
311,311,27.25,0.43,3.0,2.0,9.0,0.0,lying
312,312,27.0,0.0,1.0,0.0,8.5,0.5,lying
313,313,27.0,0.0,1.0,0.0,9.0,0.71,lying
314,314,27.0,0.0,5.67,1.25,10.5,1.12,lying
315,315,26.75,0.43,7.25,1.79,11.75,0.43,lying
316,316,25.0,0.71,6.25,1.64,10.75,1.64,lying
317,317,27.0,0.71,6.67,2.05,3.5,2.5,lying
318,318,28.5,0.5,2.5,1.5,7.75,1.48,lying
319,319,28.0,0.0,4.0,0.0,8.33,0.94,lying
320,320,27.75,0.43,1.0,0.0,5.5,0.5,lying
321,321,26.25,0.83,5.67,3.3,5.33,0.47,lying
322,322,24.67,0.47,3.5,1.66,9.33,0.47,lying
323,323,27.0,0.0,7.5,1.12,8.75,1.09,lying
324,324,27.0,0.0,4.0,0.0,7.0,0.82,lying
325,325,27.0,0.0,3.5,0.5,3.0,1.0,lying
326,326,27.5,0.5,3.25,0.43,1.0,0.0,lying
327,327,27.0,0.0,5.0,0.0,1.5,0.5,lying
328,328,27.0,0.0,2.0,0.0,3.5,2.5,lying
329,329,26.5,0.87,4.0,1.0,5.33,0.47,lying
330,330,24.67,0.47,3.5,0.5,3.67,1.25,lying
331,331,27.67,0.47,1.0,0.0,5.0,0.71,lying
332,332,27.33,0.47,4.0,1.0,6.33,0.47,lying
333,333,27.0,0.0,4.25,0.83,4.8,0.4,lying
334,334,27.67,0.47,1.0,0.0,4.67,0.94,lying
335,335,26.5,0.87,2.67,1.25,2.75,0.83,lying
336,336,24.75,0.43,2.5,0.5,3.0,0.82,lying
337,337,27.0,0.0,2.67,0.94,4.75,0.83,lying
338,338,27.5,0.87,0.0,0.0,1.0,0.0,lying
339,339,29.75,0.43,3.5,1.66,0.0,0.0,lying
340,340,29.25,0.83,5.5,0.5,0.0,0.0,lying
341,341,28.0,0.0,4.5,1.8,4.33,1.89,lying
342,342,27.75,0.43,11.0,1.58,7.5,0.87,lying
343,343,27.0,0.71,10.5,1.66,8.25,0.83,lying
344,344,25.0,0.71,7.25,0.83,5.0,2.55,lying
345,345,26.25,0.83,7.33,1.25,6.33,0.94,lying
346,346,29.0,1.22,2.5,0.5,7.25,1.09,lying
347,347,30.0,0.0,2.5,0.5,7.25,0.83,lying
348,348,29.75,0.43,5.33,0.47,4.25,1.09,lying
349,349,27.25,0.43,1.67,0.94,3.0,1.0,lying
350,350,27.33,0.47,1.0,0.0,2.0,0.0,lying
351,351,29.75,0.43,1.5,0.5,2.33,1.25,lying
352,352,29.0,0.0,1.0,0.0,0.0,0.0,lying
353,353,29.5,0.5,0.0,0.0,0.0,0.0,lying
354,354,29.5,0.5,0.0,0.0,0.0,0.0,lying
355,355,29.0,0.0,2.0,1.0,0.0,0.0,lying
356,356,29.75,0.43,2.5,0.5,4.0,0.0,lying
357,357,27.25,0.43,0.0,0.0,2.67,1.25,lying
358,358,28.5,1.12,5.0,0.0,5.5,0.5,lying
359,359,29.75,0.43,5.0,0.0,6.0,0.82,lying
360,360,29.0,0.0,3.67,1.89,4.5,1.8,lying
361,361,29.25,0.43,4.67,0.47,3.0,1.0,lying
362,362,29.67,0.47,1.0,0.0,6.33,0.47,lying
363,363,29.25,0.83,5.0,0.82,5.0,0.71,lying
364,364,27.0,0.0,2.0,0.0,2.5,0.5,lying
365,365,28.0,0.82,0.0,0.0,3.0,0.82,lying
366,366,30.0,0.0,3.0,0.0,3.0,0.0,lying
367,367,29.5,0.5,2.0,0.0,0.0,0.0,lying
368,368,29.25,0.43,0.0,0.0,0.0,0.0,lying
369,369,29.5,0.5,0.0,0.0,0.0,0.0,lying
370,370,29.75,0.43,1.0,0.0,0.0,0.0,lying
371,371,28.75,1.09,1.5,0.5,3.0,1.0,lying
372,372,27.25,0.43,2.0,0.0,3.67,1.25,lying
373,373,29.75,0.43,4.0,0.0,0.0,0.0,lying
374,374,29.67,0.47,3.0,0.0,5.33,0.47,lying
375,375,28.5,0.5,5.25,0.43,2.5,1.5,lying
376,376,29.67,0.47,4.0,1.0,4.67,0.94,lying
377,377,29.75,0.43,3.67,1.25,4.5,0.5,lying
378,378,27.5,0.5,2.0,0.0,3.0,0.0,lying
379,379,28.0,1.0,3.0,0.0,3.67,1.25,lying
380,380,30.0,0.0,2.0,0.0,2.67,1.25,lying
381,381,29.75,0.43,1.0,0.0,0.0,0.0,lying
382,382,30.0,0.0,0.0,0.0,1.5,0.5,lying
383,383,29.75,0.43,0.0,0.0,1.0,0.0,lying
384,384,29.0,0.0,0.0,0.0,0.0,0.0,lying
385,385,29.75,0.43,4.0,0.0,4.5,0.5,lying
386,386,27.25,0.43,0.0,0.0,2.67,0.47,lying
387,387,28.67,1.25,3.0,2.0,4.5,0.5,lying
388,388,30.0,0.0,6.0,1.63,5.5,0.5,lying
389,389,29.33,0.47,1.0,0.0,7.0,0.82,lying
390,390,29.75,0.43,3.0,1.22,6.67,0.47,lying
391,391,30.0,0.0,5.5,0.5,5.5,0.5,lying
392,392,28.67,0.47,3.0,0.0,4.25,1.09,lying
393,393,27.0,0.0,0.0,0.0,2.33,1.89,lying
394,394,28.0,0.71,6.0,0.0,5.0,1.0,lying
395,395,30.0,0.0,3.67,1.7,3.0,1.58,lying
396,396,29.75,0.43,3.0,0.0,0.0,0.0,lying
397,397,30.0,0.0,0.0,0.0,0.0,0.0,lying
398,398,30.0,0.0,0.0,0.0,1.0,0.0,lying
399,399,29.33,0.47,0.0,0.0,0.0,0.0,lying
400,400,29.5,0.5,4.67,1.25,0.0,0.0,lying
401,401,29.0,0.82,3.67,0.47,3.33,0.47,lying
402,402,27.0,0.0,2.0,0.0,2.0,0.0,lying
403,403,28.75,0.83,6.0,1.0,5.33,1.7,lying
404,404,29.75,0.43,5.75,1.92,7.2,0.75,lying
405,405,29.5,0.5,1.0,0.0,6.75,0.83,lying
406,406,30.0,0.0,5.0,2.24,6.75,0.43,lying
407,407,29.0,0.71,8.0,0.0,5.5,1.12,lying
408,408,27.75,0.43,1.0,0.0,5.75,2.95,lying
409,409,28.5,1.12,6.75,2.49,9.5,1.5,lying
410,410,30.0,0.0,4.5,1.8,11.0,0.0,lying
411,411,30.0,0.0,7.0,2.16,11.0,0.82,lying
412,412,30.0,0.0,10.25,1.48,12.0,0.71,lying
413,413,30.0,0.0,12.0,1.41,14.67,0.47,lying
414,414,30.0,0.0,10.0,0.82,13.0,1.22,lying
415,415,30.0,0.0,12.25,0.43,15.0,0.71,lying
416,416,28.5,0.5,9.75,1.48,17.0,1.22,lying
417,417,30.0,0.0,11.67,1.25,15.0,0.71,lying
418,418,30.0,0.0,10.5,0.87,15.75,0.83,lying
419,419,30.0,0.0,12.5,0.87,16.5,1.12,lying
420,420,30.0,0.0,10.75,0.83,15.5,1.12,lying
421,421,29.75,0.43,9.25,1.92,14.5,0.5,lying
422,422,29.5,0.5,11.5,0.87,13.0,0.71,lying
423,423,29.75,0.43,11.25,0.43,12.5,0.5,lying
424,424,30.0,0.0,10.5,1.5,12.67,0.94,lying
425,425,29.75,0.43,11.67,0.47,12.0,0.0,lying
426,426,28.25,1.09,9.5,5.02,15.5,0.5,lying
427,427,26.75,0.43,6.5,4.61,15.0,0.71,lying
428,428,28.33,0.94,10.75,1.3,14.0,2.16,lying
429,429,28.75,0.43,12.25,0.43,16.5,1.12,lying
430,430,29.0,0.71,12.75,0.83,16.0,1.0,lying
431,431,28.33,0.47,11.67,0.47,16.5,0.87,lying
432,432,28.75,0.43,8.0,1.41,15.75,1.48,lying
433,433,28.75,0.83,7.75,2.17,13.0,1.0,lying
434,434,29.75,0.43,8.33,2.49,13.5,0.87,lying
435,435,28.5,1.12,6.0,3.24,11.75,0.43,lying
436,436,30.0,0.0,6.0,2.16,10.25,1.3,lying
437,437,29.75,0.43,11.25,1.92,11.75,0.43,lying
438,438,28.75,0.43,12.0,0.0,9.33,0.47,lying
439,439,28.25,0.43,13.0,1.0,9.0,0.71,lying
440,440,27.5,0.87,12.75,0.83,9.5,0.87,lying
441,441,29.67,0.47,9.0,0.71,8.67,2.05,lying
442,442,29.67,0.47,12.0,0.0,8.33,3.3,lying
443,443,29.25,0.83,12.0,0.0,10.5,0.5,lying
444,444,29.67,0.47,10.67,1.25,9.25,0.43,lying
445,445,29.25,0.43,11.5,0.5,11.0,1.22,lying
446,446,29.5,0.5,12.0,0.0,12.0,0.0,lying
447,447,29.25,0.43,11.25,0.83,10.5,0.5,lying
